Datalogfile:;R104_IBN_TORGUE
2016-08-02 17:29:17
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
1466;0.1380971;0.07029781;5.065978;-0.7774025;0.1791826;0.01903904;;;
1467;0.1197183;0.1068222;5.06066;-0.8256502;0.2037551;0.02479408;;;
1468;0.04059824;0.03989464;5.05535;-0.8250613;0.2219971;0.006397141;;;
1469;0.04985338;0.06083639;5.072448;-0.8295523;0.2117428;0.009093094;;;
1470;0.02876161;0.06230787;5.061321;-0.881162;0.237703;0.009394059;;;
1471;0.001675367;0.03759123;5.058847;-0.9301311;0.2584711;0.007128108;;;
1472;-0.01308497;0.02740557;5.060752;-0.8936706;0.2631605;0.001430616;;;
1473;-0.02587422;0.05176102;5.054893;-0.9235018;0.279894;0.0007032821;;;
1474;-0.03175476;0.03507672;5.045245;-0.9485059;0.277323;0.0002412534;;;
1475;-0.05848233;0.07044665;5.054312;-0.9872026;0.2722255;-0.001158135;;;
1476;-0.06602193;0.05435007;5.049787;-0.9634702;0.3018116;-0.003769286;;;
1477;-0.07260282;0.0570925;5.054459;-0.9203299;0.2987215;-0.008649003;;;
1478;-0.06347127;0.07327993;5.044819;-0.9415705;0.3198401;-0.009259203;;;
1479;-0.07585634;0.07380465;5.063498;-0.9596277;0.3189337;-0.01424392;;;
1480;-0.1038631;0.07019287;5.049266;-0.9662636;0.3379123;-0.0164244;;;
1481;-0.08223315;0.03694507;5.058027;-0.9028062;0.3522816;-0.01105843;;;
1482;-0.1409121;0.04937932;5.063933;-0.8605022;0.3495798;-0.01769727;;;
1483;-0.1215835;0.04379237;5.040479;-0.9046076;0.3752663;-0.01787787;;;
1484;-0.124606;0.0391095;5.036467;-0.9092226;0.3753039;-0.02003339;;;
1485;-0.1580314;0.07757615;5.062902;-0.8406312;0.3721106;-0.02060514;;;
1486;-0.1421071;0.08213897;5.038105;-0.8182147;0.3656245;-0.01977843;;;
1487;-0.1590139;0.05472306;5.052639;-0.8023496;0.363562;-0.01717044;;;
1488;-0.1651971;0.07467372;5.051032;-0.8091997;0.3450352;-0.02394244;;;
1489;-0.1775652;0.07673543;5.052475;-0.8188752;0.3450794;-0.02847149;;;
1490;-0.1663087;0.07723428;5.034763;-0.7467652;0.3506135;-0.01512527;;;
1491;-0.1635503;0.07499439;5.044713;-0.7424901;0.3480211;-0.01030764;;;
1492;-0.1823755;0.06344851;5.039475;-0.7445529;0.3167948;0.0007225066;;;
1493;-0.190222;0.06188975;5.028311;-0.740079;0.3152938;-0.002679487;;;
1494;-0.1940075;0.08204376;5.025304;-0.6929976;0.3015566;0.004496801;;;
1495;-0.1857051;0.07978822;5.039894;-0.6213308;0.2925793;0.007915903;;;
1496;-0.1813919;0.05785699;5.030887;-0.6583068;0.2931357;0.01467974;;;
1497;-0.2069465;0.09340101;5.034338;-0.7060612;0.2606907;0.02858644;;;
1498;-0.2320759;0.07348233;5.045989;-0.6599638;0.251722;0.02505963;;;
1499;-0.2192188;0.07600755;5.009768;-0.658617;0.2346046;0.0182802;;;
1500;-0.2100169;0.07104243;5.051377;-0.6433284;0.2312216;0.04356394;;;
1501;-0.1971489;0.07728083;5.049634;-0.650921;0.2237003;0.04578429;;;
1502;-0.1925377;0.08537564;5.026456;-0.6304401;0.1881239;0.04822944;;;
1503;-0.219398;0.09382008;5.027983;-0.5904143;0.1872755;0.05575486;;;
1504;-0.219715;0.08152431;5.046379;-0.5546039;0.1750664;0.05802751;;;
1505;-0.2286992;0.06957285;5.02579;-0.6152471;0.1651794;0.06353737;;;
1506;-0.224163;0.06313141;5.015058;-0.5998091;0.1533373;0.07214782;;;
1507;-0.2310065;0.07303644;5.029567;-0.5390396;0.1417392;0.07325526;;;
1508;-0.250113;0.07183796;5.021811;-0.4976675;0.1379619;0.07919537;;;
1509;-0.1914084;0.06579982;5.014532;-0.5542169;0.1261662;0.07757027;;;
1510;-0.2185222;0.08628204;5.006899;-0.4967299;0.1083819;0.09010784;;;
1511;-0.2208221;0.06685225;5.025194;-0.4436159;0.1042888;0.08846127;;;
1512;-0.2177349;0.05692389;5.032753;-0.4475914;0.09662645;0.09093192;;;
1513;-0.2190193;0.0654558;5.012851;-0.3834254;0.0892178;0.09769677;;;
1514;-0.1919497;0.07173715;5.043002;-0.4197851;0.0831176;0.1037561;;;
1515;-0.2007695;0.09009577;5.010138;-0.3608808;0.07618435;0.09431057;;;
1516;-0.1768707;0.09331698;5.016007;-0.3192033;0.0718186;0.1009193;;;
1517;-0.1483293;0.08837068;5.040565;-0.2943812;0.0586148;0.1100346;;;
1518;-0.147534;0.08428152;5.003088;-0.3224877;0.05179113;0.09826681;;;
1519;-0.117575;0.07755861;5.012688;-0.3085453;0.06437817;0.09239311;;;
1520;-0.1020942;0.06813329;5.034725;-0.2734975;0.05626044;0.09627159;;;
1521;-0.06419536;0.08638815;4.99509;-0.2475848;0.05180652;0.08964437;;;
1522;-0.04427758;0.09209448;5.000535;-0.3011379;0.06727967;0.06627745;;;
1523;-0.02268548;0.09766187;5.015996;-0.3254823;0.08281777;0.07032453;;;
1524;-0.02704103;0.0684022;5.016666;-0.2664712;0.07992655;0.05275821;;;
1525;0.01030367;0.08123051;5.018472;-0.2985806;0.07573254;0.07207794;;;
1526;0.008790295;0.05551616;5.030215;-0.3381695;0.08940715;0.06205757;;;
1527;0.02998495;0.06420743;5.026711;-0.3662125;0.08672345;0.06445296;;;
1528;0.02746398;0.07337394;5.050215;-0.3777137;0.1002693;0.06084183;;;
1529;0.03504383;0.09549558;5.032938;-0.4014753;0.1069619;0.04805494;;;
1530;0.07366808;0.08635088;5.003154;-0.4242393;0.1266651;0.04877844;;;
1531;0.1131899;0.06191241;5.012655;-0.5012459;0.12402;0.0381298;;;
1532;0.08135626;0.07335556;5.028015;-0.5349399;0.1291195;0.03418627;;;
1533;0.12605;0.07839818;5.010125;-0.5546506;0.1456264;0.03422152;;;
1534;0.1493391;0.06649103;5.061796;-0.5541772;0.1596162;0.03627834;;;
1535;0.1302484;0.07444404;5.02127;-0.6672065;0.1566734;0.03175807;;;
1536;0.1431818;0.0614953;5.021427;-0.7493423;0.1625369;0.02732371;;;
1537;0.1141346;0.07557554;5.019683;-0.6914126;0.1852741;0.02137573;;;
1538;0.1565373;0.06673387;5.023343;-0.7962804;0.1989416;0.02205487;;;
1539;0.1274951;0.08094168;5.002692;-0.8365954;0.1899623;0.01386666;;;
1540;0.0101917;0.06010548;5.003062;-0.8824797;0.2122476;0.01096673;;;
1541;0.05108101;0.04006581;5.024158;-0.8562049;0.2275883;0.004109262;;;
1542;-0.009985577;0.06589502;5.062877;-0.889584;0.2375779;0.002897721;;;
1543;0.001413818;0.07764646;5.025064;-0.9273682;0.2406908;-8.445568e-05;;;
1544;0.003145977;0.0559993;5.026936;-0.9867907;0.2420613;0.006206346;;;
1545;-0.03947464;0.07417986;5.017723;-0.9909465;0.2595336;-0.003673925;;;
1546;-0.02629024;0.07070874;5.040348;-0.9637287;0.283572;-0.003064499;;;
1547;-0.0481909;0.07368332;5.057635;-0.9273589;0.2852246;-0.004844148;;;
1548;-0.05592758;0.07056896;5.010111;-0.9802183;0.2910143;-0.01083366;;;
1549;-0.06176569;0.07275475;5.017764;-1.01506;0.3131629;-0.007091647;;;
1550;-0.08101641;0.1039656;5.011821;-0.9169642;0.3106658;-0.00412507;;;
1551;-0.06489436;0.07396523;5.03411;-0.9279772;0.3190554;-0.01810614;;;
1552;-0.06532864;0.07493822;5.01161;-0.8687153;0.3159368;-0.01593713;;;
1553;-0.1157767;0.06320497;5.040217;-0.9042362;0.32241;-0.02570448;;;
1554;-0.09634851;0.03808304;5.009027;-0.8764987;0.3537572;-0.02322041;;;
1555;-0.1308027;0.04997428;5.025165;-0.8092677;0.3623467;-0.02931653;;;
1556;-0.1249834;0.05144404;5.006876;-0.7865238;0.3569932;-0.03171397;;;
1557;-0.1182689;0.06886937;5.003386;-0.8011742;0.3557176;-0.02129585;;;
1558;-0.1612432;0.1091931;5.0025;-0.8000548;0.3534626;-0.01580928;;;
1559;-0.1148494;0.05863602;5.011375;-0.7183879;0.3546388;-0.01162935;;;
1560;-0.1793489;0.08460452;5.004305;-0.6868669;0.3463645;-0.01090617;;;
1561;-0.1657091;0.06718963;4.991736;-0.6928976;0.3286372;-0.006996743;;;
1562;-0.1753509;0.07925876;4.997688;-0.6987078;0.3037942;-0.01508725;;;
1563;-0.161759;0.05514013;5.011045;-0.6597095;0.3122467;-0.008583281;;;
1564;-0.1734959;0.07896796;4.991681;-0.7074236;0.2973376;0.001575118;;;
1565;-0.1720724;0.07511381;5.014414;-0.6487391;0.2901676;0.001981798;;;
1566;-0.1533971;0.07868057;5.007529;-0.6871663;0.2931098;0.0007008312;;;
1567;-0.1832116;0.07878396;5.016626;-0.6888357;0.2667294;0.01103902;;;
1568;-0.1702844;0.07855715;5.026263;-0.618562;0.2619088;0.0138221;;;
1569;-0.1845931;0.06254155;5.017035;-0.6256585;0.2322986;0.03310945;;;
1570;-0.185068;0.07949737;4.997283;-0.6634794;0.2243481;0.03229576;;;
1571;-0.2016525;0.07524828;5.001422;-0.656554;0.2124184;0.03513312;;;
1572;-0.2017898;0.08234515;5.003052;-0.5928827;0.2122337;0.04252654;;;
1573;-0.2099969;0.07839086;4.996651;-0.5916389;0.1757007;0.0546694;;;
1574;-0.199481;0.08276152;5.010129;-0.5933922;0.1650165;0.05197619;;;
1575;-0.1983323;0.08076374;5.000371;-0.6236582;0.1538572;0.0481199;;;
1576;-0.2417784;0.08689246;4.98878;-0.5869861;0.1471757;0.05100857;;;
1577;-0.1906576;0.04907342;5.010098;-0.5621678;0.1461067;0.06665295;;;
1578;-0.1951161;0.1182293;5.005091;-0.564863;0.1271525;0.07345335;;;
1579;-0.2170046;0.07837784;4.998211;-0.5592956;0.1086536;0.08126367;;;
1580;-0.226029;0.08016142;4.981499;-0.5356363;0.1031916;0.08442982;;;
1581;-0.2323103;0.05212616;4.982075;-0.477074;0.08887632;0.08237614;;;
1582;-0.2141261;0.09089438;5.008915;-0.4807713;0.08464619;0.08942483;;;
1583;-0.2167934;0.08029733;4.998294;-0.4549153;0.0772242;0.08168755;;;
1584;-0.2165005;0.0776301;5.026783;-0.4474035;0.06034425;0.08914934;;;
1585;-0.212916;0.06758179;4.982741;-0.3890985;0.06490136;0.08946349;;;
1586;-0.1935239;0.09645562;5.007482;-0.3269274;0.06877641;0.09185332;;;
1587;-0.1808237;0.08674222;5.001595;-0.3619352;0.06149169;0.1007312;;;
1588;-0.1498833;0.113525;4.983965;-0.3301186;0.05830406;0.1001538;;;
1589;-0.1508019;0.07481402;4.97437;-0.2801076;0.04897219;0.105554;;;
1590;-0.1259953;0.08473796;5.007605;-0.301747;0.03752303;0.09706179;;;
1591;-0.1240528;0.078042;4.984461;-0.2747021;0.04478294;0.1028184;;;
1592;-0.1281202;0.1014007;5.00571;-0.3033202;0.08659364;0.09736975;;;
1593;-0.04479572;0.06617936;4.999694;-0.2637599;0.08221997;0.09483014;;;
1594;-0.03907062;0.05571529;4.990567;-0.2704481;0.06669712;0.07735732;;;
1595;-0.02937199;0.06334036;4.994353;-0.2520771;0.07135382;0.07865665;;;
1596;-0.01821178;0.08002888;4.982847;-0.3417674;0.06966153;0.07524116;;;
1597;0.007082631;0.06734532;5.002011;-0.3275687;0.07896756;0.07666378;;;
1598;0.004795094;0.1076947;4.997152;-0.3020583;0.08905023;0.06856684;;;
1599;0.05007172;0.07543024;4.982453;-0.285111;0.09221927;0.06659814;;;
1600;0.04632584;0.07905288;4.989731;-0.3082476;0.08235203;0.0671932;;;
1601;0.09624255;0.08085395;5.029453;-0.2723172;0.09635029;0.05896057;;;
1602;0.05994172;0.07965159;4.994137;-0.2827647;0.1022302;0.05010026;;;
1603;0.04966586;0.08015847;5.004215;-0.1985568;0.1035636;0.0505034;;;
1604;0.0154138;0.07660994;5.007842;-0.143349;0.09829496;0.03713334;;;
1605;-0.1165895;0.07869252;4.994617;-0.1074761;0.06797794;0.03817584;;;
1606;-0.1090852;0.06742737;4.980808;-0.08091739;0.06320833;0.03850497;;;
1607;-0.1066812;0.08271457;4.99724;-0.09939334;0.06047242;0.03519193;;;
1608;-0.1312802;0.06914275;5.00416;-0.1086659;0.06395358;0.02936671;;;
1609;-0.14297;0.0787456;5.002435;-0.1181249;0.05224582;0.02550443;;;
1610;-0.1251526;0.05887124;4.97465;-0.111231;0.03295642;0.01753154;;;
1611;-0.162626;0.08255637;4.989565;-0.1109383;0.02383347;0.02068963;;;
1612;-0.1616037;0.07180853;4.991538;-0.1489753;0.03183483;0.01417225;;;
1613;-0.1682533;0.09336559;4.996496;-0.1483944;0.02295102;0.011438;;;
1614;-0.1568318;0.07851894;4.99859;-0.1584833;0.01360864;0.0120818;;;
1615;-0.1744551;0.06406923;4.981547;-0.1509033;0.004928617;0.003486985;;;
1616;-0.2047499;0.07939126;5.013229;-0.1472186;0.006099998;0.0009695547;;;
1617;-0.2039232;0.06010022;5.007931;-0.1492693;0.008607258;-0.008903201;;;
1618;-0.223708;0.06306258;5.009612;-0.1493068;-0.0007205734;-0.002715108;;;
1619;-0.2157958;0.07890956;4.974116;-0.1415496;-0.01046259;-0.003792807;;;
1620;-0.2297609;0.05317442;4.997498;-0.1456035;-0.01616727;-0.009804563;;;
1621;-0.2302922;0.04603799;4.993946;-0.1386064;-0.011295;-0.01428531;;;
1622;-0.2424066;0.082894;5.004584;-0.1468333;-0.01600386;-0.01998491;;;
1623;-0.2432079;0.08472408;4.989007;-0.1360663;-0.01611904;-0.01792136;;;
1624;-0.2445299;0.07231565;4.983284;-0.1345283;-0.02650659;-0.01888814;;;
1625;-0.2462031;0.07979486;5.002799;-0.131046;-0.03749137;-0.01280628;;;
1626;-0.2177847;0.07381367;5.003778;-0.1259157;-0.03504466;-0.02714786;;;
1627;-0.2316971;0.07520944;4.997676;-0.131683;-0.02819099;-0.03632434;;;
1628;-0.2727671;0.06743994;4.968298;-0.1234416;-0.02527156;-0.03427597;;;
1629;-0.2629948;0.08443625;4.993998;-0.1230783;-0.02552942;-0.03260471;;;
1630;-0.2445344;0.08017368;4.990803;-0.1229423;-0.03985438;-0.03394192;;;
1631;-0.2355154;0.08028673;4.995044;-0.1229297;-0.03636093;-0.03537359;;;
1632;-0.2418438;0.07775509;4.998296;-0.116452;-0.03340188;-0.04239762;;;
1633;-0.2418946;0.06343355;4.98873;-0.1165286;-0.03085897;-0.04549997;;;
1634;-0.2428856;0.09027204;4.977708;-0.0341911;-0.03985035;-0.04183447;;;
1635;-0.2630724;0.08012442;5.000014;0.1193288;-0.04711293;-0.04413837;;;
1636;-0.2776066;0.05190758;4.993011;0.2543554;-0.04499412;-0.05752062;;;
1637;-0.2655613;0.06645484;4.981164;0.3895249;-0.05569819;-0.05946633;;;
1638;-0.2781081;0.06559041;4.984036;0.5078623;-0.06654917;-0.06121762;;;
1639;-0.2723032;0.0699463;4.995139;0.5964732;-0.1135888;-0.06086095;;;
1640;-0.2648026;0.05624778;4.990372;0.6969177;-0.162028;-0.06282154;;;
1641;-0.2759337;0.05293197;4.987498;0.7936084;-0.190314;-0.06238194;;;
1642;-0.281;0.05614576;4.994205;0.8378158;-0.2106684;-0.06306875;;;
1643;-0.2580996;0.08138563;4.978352;0.8477414;-0.2415767;-0.06676494;;;
1644;-0.3013233;0.08390304;4.99447;0.9209678;-0.2696677;-0.0726492;;;
1645;-0.2701445;0.04626491;5.003355;0.9417539;-0.2935981;-0.0735147;;;
1646;-0.265706;0.06272328;4.988396;0.974287;-0.3103969;-0.07753427;;;
1647;-0.191787;0.0641663;4.990362;0.9124281;-0.3386319;-0.08032738;;;
1648;-0.1497825;0.06653029;4.996242;0.9522308;-0.3594151;-0.07967517;;;
1649;-0.1185794;0.05630653;4.990454;0.9287499;-0.35573;-0.08416522;;;
1650;-0.07665449;0.08869522;4.983249;0.9605939;-0.3688734;-0.08935457;;;
1651;-0.02683844;0.05835503;5.006298;0.9729624;-0.3579488;-0.08754022;;;
1652;-0.02991433;0.06632587;4.994507;0.9632095;-0.3945685;-0.09233387;;;
1653;-0.02430803;0.06628084;5.002772;0.9558121;-0.3926876;-0.09216812;;;
1654;0.02170665;0.05320155;4.984978;0.9446644;-0.3864515;-0.0951903;;;
1655;0.04015158;0.06626904;4.990275;1.018071;-0.4051289;-0.0904339;;;
1656;0.07671236;0.07310815;4.989359;0.9689209;-0.4169382;-0.09450235;;;
1657;0.09679285;0.05029578;4.986896;0.9226546;-0.3962065;-0.09688297;;;
1658;0.08906256;0.04355058;4.990436;0.9344789;-0.407544;-0.09777653;;;
1659;0.1228084;0.04430866;4.973484;0.9426613;-0.3806172;-0.09912407;;;
1660;0.1428578;0.05439092;4.998405;0.9523964;-0.3538949;-0.1021126;;;
1661;0.1535254;0.04196571;4.99813;0.8917392;-0.3802769;-0.1025352;;;
1662;0.1958563;0.05374704;4.977257;0.8491658;-0.3571268;-0.09668811;;;
1663;0.2151597;0.05747707;4.972057;0.8600929;-0.367872;-0.1061127;;;
1664;0.2089932;0.06414102;4.990204;0.8526307;-0.3445411;-0.09964851;;;
1665;0.2233726;0.05202547;4.979358;0.8177703;-0.3385001;-0.09977238;;;
1666;0.2077228;0.07288191;4.98069;0.7846606;-0.332909;-0.09983105;;;
1667;0.2392806;0.05674118;4.979865;0.764612;-0.3201486;-0.1091012;;;
1668;0.2050482;0.07495347;5.00257;0.7692338;-0.3072545;-0.1068097;;;
1669;0.2284024;0.04681359;4.995037;0.6807192;-0.2833331;-0.1107649;;;
1670;0.2130646;0.05426896;4.973713;0.6658089;-0.2853578;-0.1150108;;;
1671;0.237628;0.04396552;4.970294;0.6630474;-0.2694702;-0.1182779;;;
1672;0.2480749;0.05593104;4.963482;0.6398813;-0.2533732;-0.1059726;;;
1673;0.2109339;0.04176304;4.985335;0.6563352;-0.2554689;-0.113486;;;
1674;0.2240999;0.07727268;4.993451;0.6281828;-0.2513406;-0.1129438;;;
1675;0.2604738;0.06806021;4.969836;0.6124455;-0.2384253;-0.1152433;;;
1676;0.2204228;0.07974543;4.962639;0.6925731;-0.2286914;-0.1173107;;;
1677;0.249194;0.07608445;4.971788;0.6756141;-0.2050788;-0.1180147;;;
1678;0.2400495;0.06720339;4.984807;0.6476718;-0.1911552;-0.1253754;;;
1679;0.2467321;0.0453275;4.968581;0.6125677;-0.2018769;-0.1183914;;;
1680;0.2509522;0.07972708;4.974185;0.6612004;-0.1962957;-0.1265314;;;
1681;0.2608208;0.07778595;4.998045;0.7054979;-0.1713661;-0.1347356;;;
1682;0.2522197;0.05723497;5.004134;0.6717172;-0.146918;-0.1277582;;;
1683;0.2821733;0.1102716;4.967924;0.6159229;-0.1462462;-0.1320827;;;
1684;0.243234;0.05310604;4.98074;0.6278524;-0.1451479;-0.1318513;;;
1685;0.2727547;0.08283099;4.968355;0.6148497;-0.1325433;-0.1422806;;;
1686;0.2627531;0.07957286;4.966632;0.5946763;-0.1271034;-0.1389194;;;
1687;0.232697;0.05071969;4.958871;0.5422832;-0.1002771;-0.1433689;;;
1688;0.2637201;0.0772011;4.962938;0.4857731;-0.09092353;-0.1508843;;;
1689;0.2179016;0.06717913;4.984962;0.5505377;-0.09769561;-0.1497778;;;
1690;0.2373842;0.06348832;4.980541;0.4749425;-0.07824868;-0.1491074;;;
1691;0.2786254;0.06591211;4.962933;0.4435361;-0.06783065;-0.1485271;;;
1692;0.2487418;0.06929564;5.004321;0.4194714;-0.07605585;-0.149107;;;
1693;0.2187524;0.0882557;4.958562;0.4319769;-0.0553998;-0.1479703;;;
1694;0.2070043;0.07587478;4.971469;0.4159749;-0.04294437;-0.1514119;;;
1695;0.204412;0.07228434;4.965907;0.3587251;-0.03538787;-0.1537821;;;
1696;0.2016283;0.08051059;4.968734;0.3135807;-0.04495477;-0.1382319;;;
1697;0.1248951;0.07491834;4.965707;0.3115669;-0.03579674;-0.142154;;;
1698;0.05958694;0.06871027;4.972234;0.3548972;-0.03391251;-0.1565231;;;
1699;0.1008523;0.07757168;4.964061;0.3246063;-0.04589796;-0.1591534;;;
1700;0.03223783;0.07941821;4.960198;0.2972861;-0.0412249;-0.1370886;;;
1701;0.04252854;0.08113342;4.955687;0.2399636;-0.05440901;-0.1375531;;;
1702;-0.01604754;0.0444018;4.970081;0.3262154;-0.05367816;-0.1261392;;;
1703;-0.02358454;0.05817335;4.967951;0.3115377;-0.05008025;-0.1295991;;;
1704;-0.05060372;0.07207637;4.969374;0.2737546;-0.05865913;-0.1180609;;;
1705;-0.07546021;0.07405708;4.978722;0.2797481;-0.07288355;-0.1128744;;;
1706;-0.08887186;0.0601665;4.957797;0.3706038;-0.09089664;-0.1099757;;;
1707;-0.09702169;0.04534852;4.969466;0.4271949;-0.07980796;-0.1058598;;;
1708;-0.1143281;0.04303191;4.955696;0.4150497;-0.08649147;-0.09147062;;;
1709;-0.157685;0.07397316;4.995722;0.433146;-0.09770341;-0.0966875;;;
1710;-0.1482555;0.04455993;4.970878;0.4699751;-0.1005633;-0.08659448;;;
1711;-0.1748682;0.04699372;4.970945;0.5324536;-0.1066521;-0.0891754;;;
1712;-0.1573677;0.07182961;5.007682;0.5785767;-0.1164254;-0.08038031;;;
1713;-0.1800665;0.04872901;4.980952;0.6146381;-0.1249566;-0.07468731;;;
1714;-0.1797369;0.06701246;4.976985;0.607085;-0.1367247;-0.06619136;;;
1715;-0.1541883;0.07719354;4.97033;0.7273458;-0.1415786;-0.06252839;;;
1716;-0.1388497;0.04041828;4.989016;0.758933;-0.1571433;-0.05744171;;;
1717;-0.104968;0.07706761;4.990692;0.7559483;-0.1648116;-0.0592116;;;
1718;-0.1232384;0.05399274;4.974633;0.7937133;-0.1557361;-0.04986912;;;
1719;-0.1128317;0.06128393;4.998628;0.856762;-0.1816223;-0.04654999;;;
1720;-0.1029762;0.05964231;4.982777;0.9205146;-0.1903426;-0.04653975;;;
1721;-0.05842334;0.06149862;4.972129;0.8496087;-0.2037464;-0.04460782;;;
1722;-0.02724766;0.06665933;4.974878;0.8806438;-0.2121719;-0.03780095;;;
1723;-0.02852006;0.04749954;5.000196;0.9110028;-0.2182447;-0.03058914;;;
1724;-0.003337975;0.07978592;4.980415;0.9133911;-0.2303127;-0.03260939;;;
1725;-0.009920675;0.05226196;4.97172;0.940396;-0.2400827;-0.02673024;;;
1726;0.00697028;0.05847638;4.968735;0.9004493;-0.2541819;-0.0272621;;;
1727;0.04092595;0.05669444;4.976092;0.8562437;-0.2669626;-0.01864077;;;
1728;0.01349784;0.06780332;4.981755;0.9354048;-0.2667539;-0.01161257;;;
1729;0.08703144;0.05947174;4.967027;0.9332259;-0.2712729;-0.01189593;;;
1730;0.06182906;0.04536518;4.962972;0.8489014;-0.2889378;-0.009700134;;;
1731;0.0658137;0.06366403;4.970928;0.8616241;-0.2919271;-0.01037591;;;
1732;0.1141339;0.04624134;4.98772;0.8480193;-0.3082739;-0.0158235;;;
1733;0.07917856;0.06467957;4.96995;0.8838339;-0.3185908;-0.01212141;;;
1734;0.1156206;0.07090741;4.970329;0.8093272;-0.3106381;-0.01107975;;;
1735;0.1051996;0.06077706;4.987209;0.8212711;-0.3202479;-0.006232262;;;
1736;0.1042198;0.06671639;4.96439;0.761108;-0.3295415;-0.006155873;;;
1737;0.1342208;0.05771285;4.96087;0.7967492;-0.3382513;-0.011294;;;
1738;0.1470388;0.07009592;4.955683;0.7984924;-0.3178236;-0.008054299;;;
1739;0.1294048;0.05449307;4.962481;0.7207357;-0.2962849;-0.01148111;;;
1740;0.176016;0.05506935;4.963067;0.6830231;-0.3136458;-0.002179196;;;
1741;0.1658736;0.04750001;4.962838;0.7315741;-0.2883665;-0.01184192;;;
1742;0.1802823;0.05555693;4.969435;0.7272919;-0.2982831;-0.01339132;;;
1743;0.1661658;0.07510696;4.966745;0.672801;-0.2803248;-0.02302233;;;
1744;0.1691219;0.04355827;4.978247;0.7014293;-0.2895076;-0.02544838;;;
1745;0.1693143;0.07702866;4.954391;0.6445893;-0.2616609;-0.02264915;;;
1746;0.188001;0.04871926;4.964844;0.6754274;-0.2538952;-0.02282683;;;
1747;0.1838216;0.04227358;4.962384;0.6260729;-0.2696499;-0.02974418;;;
1748;0.154084;0.07699342;4.95674;0.6283627;-0.249284;-0.03478444;;;
1749;0.1910935;0.07730916;4.978509;0.6269934;-0.2371711;-0.0440909;;;
1750;0.199124;0.06140235;4.962795;0.6756076;-0.2410651;-0.04600328;;;
1751;0.2246861;0.05928005;4.957844;0.6918785;-0.1983498;-0.05224746;;;
1752;0.2165807;0.04241138;4.975838;0.6236184;-0.2082034;-0.05889275;;;
1753;0.2160057;0.0662192;4.961782;0.6087896;-0.2045041;-0.06423826;;;
1754;0.2256472;0.08105925;4.958486;0.6498002;-0.2010289;-0.0699209;;;
1755;0.2016707;0.04615426;4.957716;0.6050164;-0.1758155;-0.08453726;;;
1756;0.2229497;0.052463;4.953732;0.5554338;-0.1828349;-0.07294578;;;
1757;0.2339682;0.1020778;4.949359;0.5558677;-0.1595757;-0.07991089;;;
1758;0.2351496;0.07381508;4.954885;0.5736749;-0.1573164;-0.0835349;;;
1759;0.2206689;0.06906638;4.96314;0.5658111;-0.1510478;-0.09324422;;;
1760;0.2509205;0.05780103;4.960217;0.4922014;-0.140125;-0.09652033;;;
1761;0.2184344;0.06993569;4.962174;0.4453278;-0.1207616;-0.1051543;;;
1762;0.1978021;0.05474793;4.95789;0.4498839;-0.1322133;-0.114925;;;
1763;0.2413938;0.04506814;4.956038;0.4461733;-0.1054017;-0.1154237;;;
1764;0.2143881;0.06265627;4.955313;0.4467847;-0.1058146;-0.1143534;;;
1765;0.1779809;0.06677394;4.959105;0.3520721;-0.1044107;-0.1137523;;;
1766;0.2043098;0.06922037;4.958042;0.3055189;-0.08297279;-0.1251612;;;
1767;0.1912594;0.05953751;4.954179;0.3403502;-0.09430765;-0.1178167;;;
1768;0.1407159;0.09009194;4.952817;0.3254933;-0.07365212;-0.129666;;;
1769;0.06407119;0.08077913;4.944746;0.2851701;-0.06884218;-0.1241911;;;
1770;0.0478064;0.08088532;4.941552;0.2698877;-0.05681808;-0.1307971;;;
1771;0.02774325;0.05760245;4.95395;0.3148174;-0.06245635;-0.1338777;;;
1772;0.01683108;0.07850113;4.959324;0.3356816;-0.05765752;-0.1198566;;;
1773;-0.01130566;0.08092052;4.977109;0.2886908;-0.0585222;-0.1237749;;;
1774;-0.01459984;0.06875473;4.955305;0.2901755;-0.07432359;-0.1259472;;;
1775;-0.0410246;0.08084922;4.970287;0.3040822;-0.07870562;-0.1113765;;;
1776;-0.02936467;0.07590268;4.948659;0.3465426;-0.06184517;-0.1250781;;;
1777;-0.06541622;0.07411859;4.959771;0.3311119;-0.07119153;-0.1203502;;;
1778;-0.09241705;0.07705759;4.957423;0.3093597;-0.08123843;-0.1056137;;;
1779;-0.1206332;0.06497161;4.960716;0.3119558;-0.08208339;-0.1038891;;;
1780;-0.1134687;0.04467498;4.960722;0.2497902;-0.08034983;-0.1010325;;;
1781;-0.1102582;0.04510779;4.962297;0.2335674;-0.09348769;-0.08637474;;;
